imdbId,filename,file_path,width,height,format,md5,dhash,Title,Genre,target_genres
2357423,2357423.jpg,../data/raw/2357423.jpg,182,268,JPEG,1fb18544954ddfe13f98a8172caea7d3,c4cca0f0f0c868f0,The Prey (2017),Action|Comedy|Horror,"['Action', 'Comedy', 'Horror']"
2358911,2358911.jpg,../data/raw/2358911.jpg,182,268,JPEG,54bb8bcc3ef4168abf80687f6bef33a2,77b69737357329f8,Berserk: The Golden Age Arc II - The Battle for Doldrey (2012),Animation|Action|Adventure,"['Animation', 'Action', 'Adventure']"
2358913,2358913.jpg,../data/raw/2358913.jpg,182,268,JPEG,aff9c1299d657db27853947933ad0f41,cc0e96cce8d8d061,Berserk: The Golden Age Arc III - The Advent (2013),Animation|Action|Fantasy,"['Animation', 'Action']"
2361846,2361846.jpg,../data/raw/2361846.jpg,182,268,JPEG,3494b9766f9721f40b7c2f18656d469c,68e0c2c2e62c9cc6,Cheatin' (2013),Animation|Comedy|Drama,"['Animation', 'Comedy', 'Drama']"
2368619,2368619.jpg,../data/raw/2368619.jpg,182,268,JPEG,6b9d68d03a7ddc9d2b606712f4bb9079,f3e6a6e783923ab4,Bastille Day (2016),Action|Crime|Drama,"['Action', 'Drama']"
2368672,2368672.jpg,../data/raw/2368672.jpg,182,268,JPEG,478f93bde72be43f25de82a4977d205a,f0c8c470e8d8e0f0,Minuscule: Valley of the Lost Ants (2013),Animation|Adventure|Family,"['Animation', 'Adventure']"
2369305,2369305.jpg,../data/raw/2369305.jpg,182,268,JPEG,d2785549a16575a386cf3d0b9d27df63,787874b2c46c4858,Skull Forest (2012),Action|Adventure|Horror,"['Action', 'Adventure', 'Horror']"
2371399,2371399.jpg,../data/raw/2371399.jpg,182,268,JPEG,04756ee4288bcf5ce5a3b35cd9205283,0b4996b7e2d290cd,Muumit Rivieralla (2014),Animation|Comedy|Family,"['Animation', 'Comedy']"
2372222,2372222.jpg,../data/raw/2372222.jpg,182,268,JPEG,b8a759d14800a1a82f98120df260c091,64d0c08e8d8cd8f8,Kick (2014),Action|Romance|Thriller,"['Action', 'Romance']"
237765,237765.jpg,../data/raw/237765.jpg,182,268,JPEG,de09d85d51db76a5e567e967f9274bf3,7030b2c23b889032,Sonic the Hedgehog: The Movie (1996),Animation|Action|Adventure,"['Animation', 'Action', 'Adventure']"
2378453,2378453.jpg,../data/raw/2378453.jpg,182,268,JPEG,cac4faf330a98250ef57a8860a2679e8,ce8d1f12070f2797,Avenged (2013),Action|Fantasy|Horror,"['Action', 'Horror']"
23797,23797.jpg,../data/raw/23797.jpg,182,268,JPEG,64e7f1fd121014feba7c923f655e1817,8aca8296b684cee8,Betty Boop's Big Boss (1933),Animation|Short|Comedy,"['Animation', 'Comedy']"
2381213,2381213.jpg,../data/raw/2381213.jpg,182,268,JPEG,10adb7b8c528bdba870fb85921649812,f0664bf8f1d2d6cd,Sundown (2016),Action|Comedy|Romance,"['Action', 'Comedy', 'Romance']"
2381962,2381962.jpg,../data/raw/2381962.jpg,182,268,JPEG,a50baa074df626d51a63d7b725a83ad5,e0e4ca161ba1528e,Hansel & Gretel: Warriors of Witchcraft (2013),Action|Adventure|Horror,"['Action', 'Adventure', 'Horror']"
2381991,2381991.jpg,../data/raw/2381991.jpg,182,268,JPEG,a841dbf4c99183ca1300ea43b0383ab4,f090ec2f2fb4ecd2,The Huntsman: Winter's War (2016),Action|Adventure|Drama,"['Action', 'Adventure', 'Drama']"
2382004,2382004.jpg,../data/raw/2382004.jpg,182,268,JPEG,5889b920d2ba2ce3171aa2ef69c8b18f,bacc9696ccccb0c4,2 Hours (2012),Short|Action|Horror,"['Action', 'Horror']"
238414,238414.jpg,../data/raw/238414.jpg,182,268,JPEG,f179e7583b11331d1c415d326b2ee7c3,71e4a4c38844e7b6,Mickey's Once Upon a Christmas (1999),Animation|Comedy|Family,"['Animation', 'Comedy']"
2386278,2386278.jpg,../data/raw/2386278.jpg,182,268,JPEG,512d79bf0e27fc599c911ad0fb723062,6570504969714561,Haunt (2014),Horror|Mystery|Romance,"['Horror', 'Romance']"
2388725,2388725.jpg,../data/raw/2388725.jpg,182,268,JPEG,3bbe2260203052457c243427ee17d038,86fefef8fc800234,Paperman (2012),Animation|Short|Comedy,"['Animation', 'Comedy']"
2391009,2391009.jpg,../data/raw/2391009.jpg,182,268,JPEG,4e3c2a3725f556915cea711fbcd519f8,3309311119a97131,Head Over Heels (2012),Animation|Short|Comedy,"['Animation', 'Comedy']"
2396224,2396224.jpg,../data/raw/2396224.jpg,182,268,JPEG,dc4a07d8496f91f3a097fd365fdc3401,d40071f8ecf01084,It's Such a Beautiful Day (2012),Animation|Comedy|Drama,"['Animation', 'Comedy', 'Drama']"
239921,239921.jpg,../data/raw/239921.jpg,182,268,JPEG,d9415548c41960215b875f3605e7f47d,e1fb1e7cfd038619,Ruka (1965),Animation|Short|Horror,"['Animation', 'Horror']"
2401878,2401878.jpg,../data/raw/2401878.jpg,182,268,JPEG,861843953533694c5fef9e757be3c94b,1d277131c0c88916,Anomalisa (2015),Animation|Comedy|Drama,"['Animation', 'Comedy', 'Drama']"
240425,240425.jpg,../data/raw/240425.jpg,182,268,JPEG,d667cd65ff7a33755d50dd1cc2aac4c0,2bfc7c3930e6dcb8,Comet in Moominland (1992),Animation|Adventure|Family,"['Animation', 'Adventure']"
2423504,2423504.jpg,../data/raw/2423504.jpg,182,268,JPEG,642e2a9032d21f1296b1bfd908499247,d8f8b0d4d1c5d032,Marudukku sukuranburu: Haiki (2012),Animation|Action|Drama,"['Animation', 'Action', 'Drama']"
243017,243017.jpg,../data/raw/243017.jpg,182,268,JPEG,2406a57996684254dd3e1719567bda10,31a8d4f110360e0d,Waking Life (2001),Animation|Drama|Fantasy,"['Animation', 'Drama']"
243558,243558.jpg,../data/raw/243558.jpg,182,268,JPEG,18a577a5c392b7771fca0a9f5cee3317,70e8e87c32b683c1,Revolutionary Girl Utena: The Movie (1999),Animation|Action|Adventure,"['Animation', 'Action', 'Adventure']"
2446040,2446040.jpg,../data/raw/2446040.jpg,182,268,JPEG,a0a26b80dc9c6aa3be55fdeb4e7bd6ca,71b2f2e444b4b198,Toy Story of Terror (2013),Animation|Short|Adventure,"['Animation', 'Adventure']"
2465238,2465238.jpg,../data/raw/2465238.jpg,182,268,JPEG,42a39b3a4e32beb83652b7f57b6a349d,b2d6e8e4c47496d9,Lego Batman: The Movie - DC Super Heroes Unite (2013),Animation|Action|Adventure,"['Animation', 'Action', 'Adventure']"
246544,246544.jpg,../data/raw/246544.jpg,182,268,JPEG,cc2a95201066e7b40af399bb62c932ef,c4e0e0e0ecf8d8e1,The Musketeer (2001),Action|Adventure|Romance,"['Action', 'Adventure', 'Romance']"
246786,246786.jpg,../data/raw/246786.jpg,182,268,JPEG,dccf8f3cd40c8a66182ba6cd803b1b16,40068f1f0e474b86,The Miracle Worker,Animation|Action|Adventure,"['Animation', 'Action', 'Adventure']"
246901,246901.jpg,../data/raw/246901.jpg,182,268,JPEG,ff5454a45fd63dc46d94aab7a96458ff,2fc5a47019cec636,Ruin Explorers,Animation|Adventure|Comedy,"['Animation', 'Adventure', 'Comedy']"
2483260,2483260.jpg,../data/raw/2483260.jpg,182,268,JPEG,178b039c7af3ce5b22e52335511c496b,e86934906996d4f6,The Pirate Fairy (2014),Animation|Adventure|Family,"['Animation', 'Adventure']"
248808,248808.jpg,../data/raw/248808.jpg,182,268,JPEG,35a318554c54ef82210f7d88fb7c9a1a,038b253786ec0f8e,For the Birds (2000),Animation|Short|Comedy,"['Animation', 'Comedy']"
249577,249577.jpg,../data/raw/249577.jpg,182,268,JPEG,e9cd30b803a5616c2bdc6a818419322d,22a6d8dcd29b8c99,Here Comes Peter Cottontail (1971),Animation|Comedy|Family,"['Animation', 'Comedy']"
249588,249588.jpg,../data/raw/249588.jpg,182,268,JPEG,a29b1f9b6574f8c0fb04af022e73edb8,cee7b3d94d4d0d0d,Hum To Mohabbat Karega (2000),Action|Comedy|Romance,"['Action', 'Comedy', 'Romance']"
249677,249677.jpg,../data/raw/249677.jpg,182,268,JPEG,fcf88252806bd3ec92347768d13f70f4,f0d4ecac929e92b0,Lady and the Tramp II: Scamp's Adventure (2001),Animation|Adventure|Family,"['Animation', 'Adventure']"
250440,250440.jpg,../data/raw/250440.jpg,182,268,JPEG,37ade3221ecc7322ddb38f02e35fa631,e82c70f39864688b,Daria in 'Is It Fall Yet?' (2000),Animation|Comedy,"['Animation', 'Comedy']"
251382,251382.jpg,../data/raw/251382.jpg,182,268,JPEG,6a8d4f184db5a98c66ef5b1fc73a2eaf,3971d3968e2b3ea4,Santa Who?,Animation|Action|Adventure,"['Animation', 'Action', 'Adventure']"
2515034,2515034.jpg,../data/raw/2515034.jpg,182,268,JPEG,dfa3de4e57fbbb715e80a9cba4abedba,1d9923661c796367,The Gunman (2015),Action|Crime|Drama,"['Action', 'Drama']"
251756,251756.jpg,../data/raw/251756.jpg,182,268,JPEG,9f1590cb407143806326a62209982ea0,9cd6d6a2a4dc9ae0,Jungle (2000),Action|Romance|Thriller,"['Action', 'Romance']"
2535470,2535470.jpg,../data/raw/2535470.jpg,182,268,JPEG,6059a59ac6f90d8fe770d32ae61f2abb,c69c1e5fcf9c3e3f,Wyrmwood: Road of the Dead (2014),Action|Comedy|Horror,"['Action', 'Comedy', 'Horror']"
253709,253709.jpg,../data/raw/253709.jpg,182,268,JPEG,c6945d9c540b2e27caf69421f9166d53,70e879a8e27030f1,Sin: The Movie (2000),Animation|Sci-Fi,['Animation']
25477,25477.jpg,../data/raw/25477.jpg,182,268,JPEG,17274db37df7f3c621dc9777ab466549,43080edec0f8b8c7,The Mascot (1933),Animation|Short|Adventure,"['Animation', 'Adventure']"
2548208,2548208.jpg,../data/raw/2548208.jpg,182,268,JPEG,fd3b1d770b40d1c8b9f30af860de0bd5,ec61757775ddcdb1,Poker Night (2014),Action|Crime|Horror,"['Action', 'Horror']"
255097,255097.jpg,../data/raw/255097.jpg,182,268,JPEG,2290b92cf6aca4c3d9bd5b68283f0f89,0e5ad496ce8ccc42,Deewane (2000),Action|Romance,"['Action', 'Romance']"
255198,255198.jpg,../data/raw/255198.jpg,182,268,JPEG,9f309bd49da08dbaf88a4628caf449c1,4a4c2d9b9aa5b171,Godzilla vs. Megaguirus (2000),Action|Horror|Sci-Fi,"['Action', 'Horror']"
256155,256155.jpg,../data/raw/256155.jpg,182,268,JPEG,ad86c150d3cc2f44559f94f411698476,aa34c1c8c8b0b830,Beneath Loch Ness (2001),Action|Horror|Thriller,"['Action', 'Horror']"
2573198,2573198.jpg,../data/raw/2573198.jpg,182,268,JPEG,7bc5f8f9ac0d4b9711a0b15a88cde70f,1b1f6f638e0ea663,Haru (2013),Animation|Drama|Romance,"['Animation', 'Drama', 'Romance']"
2574698,2574698.jpg,../data/raw/2574698.jpg,182,268,JPEG,726cf6940509c2a3a81c6b69b3c18f50,2f33b4c16d484d2b,Gunday (2014),Action|Drama|Romance,"['Action', 'Drama', 'Romance']"
2576852,2576852.jpg,../data/raw/2576852.jpg,182,268,JPEG,ecfd8510a1ae6a380d464c7ff8c03dd7,9270309aaaeb216d,The Tale of the Princess Kaguya (2013),Animation|Drama|Fantasy,"['Animation', 'Drama']"
2581244,2581244.jpg,../data/raw/2581244.jpg,182,268,JPEG,39ff5ab44ad09cd8d681dc97d419f4a4,5579656333337b4d,Life After Beth (2014),Comedy|Horror|Romance,"['Comedy', 'Horror', 'Romance']"
258470,258470.jpg,../data/raw/258470.jpg,182,268,JPEG,395e061ae144b7cf84c3ce890419cdb2,961d252929ae3317,Bubble Boy (2001),Adventure|Comedy|Romance,"['Adventure', 'Comedy', 'Romance']"
2585562,2585562.jpg,../data/raw/2585562.jpg,182,268,JPEG,eec2f45582ab9ffe3ed080bb8802be93,1992b8a9b9e8e9f1,Pizza (2012),Horror|Romance|Thriller,"['Horror', 'Romance']"
2586682,2586682.jpg,../data/raw/2586682.jpg,182,268,JPEG,f275397ac36754eb111ecaa316b76e96,1c8c840791903406,Ask Kirmizi (2013),Action|Drama|Romance,"['Action', 'Drama', 'Romance']"
259134,259134.jpg,../data/raw/259134.jpg,182,268,JPEG,83b1858f4128aa7b8c825afce75a5077,7fae3c580f2c0f8f,Corto Maltese: La cour secríÂte des Arcanes (2002),Animation|Adventure|Drama,"['Animation', 'Adventure', 'Drama']"
259308,259308.jpg,../data/raw/259308.jpg,182,268,JPEG,fc44d4f0e379b30197c59e7866bd3f69,7033c3ced4aa6ce0,Felix the Cat: The Movie (1988),Animation|Adventure|Family,"['Animation', 'Adventure']"
259685,259685.jpg,../data/raw/259685.jpg,182,268,JPEG,4b47ffad03d5a9e8def4472c1466d56e,692594a666d2cccc,Tremors 3: Back to Perfection (2001),Action|Comedy|Horror,"['Action', 'Comedy', 'Horror']"
259877,259877.jpg,../data/raw/259877.jpg,182,268,JPEG,aea74b9643f3a858e5fad5c8199e4451,b0b4be96e8e8c60a,Bandh Darwaza (1990),Action|Drama|Horror,"['Action', 'Drama', 'Horror']"
259929,259929.jpg,../data/raw/259929.jpg,182,268,JPEG,d9080c2c7c395c17d0d66fbbf5f4a064,f4aea63759d4ec6c,Christmas Carol: The Movie (2001),Animation|Family,['Animation']
259974,259974.jpg,../data/raw/259974.jpg,182,268,JPEG,3d0f302fac8178677f0fc9b3ea0246bf,b2f0e00e3386d0b2,Digimon: The Movie (2000),Animation|Action|Adventure,"['Animation', 'Action', 'Adventure']"
26094,26094.jpg,../data/raw/26094.jpg,182,268,JPEG,6e6538ebcb4428fa358931dec3f224ca,4d949792c96b327c,The Band Concert (1935),Family|Comedy|Animation,"['Comedy', 'Animation']"
2616880,2616880.jpg,../data/raw/2616880.jpg,182,268,JPEG,b1d65f737c9211b1c01d3784d4ea2685,4b2b2b2b232b6b55,The Blue Umbrella (2013),Animation|Short|Family,['Animation']
2617456,2617456.jpg,../data/raw/2617456.jpg,182,268,JPEG,e946d0beda843b79133b1023f5137fe1,725c04f4999c901b,Superman: Unbound (2013),Animation|Action|Adventure,"['Animation', 'Action', 'Adventure']"
26205,26205.jpg,../data/raw/26205.jpg,182,268,JPEG,40714331d44ad9e847c3f9efc07bb35f,343535e3d0c9599b,China Seas (1935),Action|Drama|Adventure,"['Action', 'Drama', 'Adventure']"
2622826,2622826.jpg,../data/raw/2622826.jpg,182,268,JPEG,3964dd8e6be5614f45adb594131965a7,33f617a7e73e2d2d,Avalanche Sharks (2014),Action|Horror|Sci-Fi,"['Action', 'Horror']"
2625948,2625948.jpg,../data/raw/2625948.jpg,182,268,JPEG,84a290d9c2122fd36e50f5ccac70de38,e4e3eb68b034d0d8,Seventy-Nine (2013),Action|Horror|Mystery,"['Action', 'Horror']"
263101,263101.jpg,../data/raw/263101.jpg,182,268,JPEG,8128a1a96db1d7c4eaa89fcac4848caf,d18d6d2d3bb28171,Bangkok Dangerous (2000),Action|Crime|Romance,"['Action', 'Romance']"
2636124,2636124.jpg,../data/raw/2636124.jpg,182,268,JPEG,f3f0baa99d830cfba80f374697fd39df,d8d64d26a7f8e8e8,Ghost in the Shell Arise: Border 1 - Ghost Pain (2013),Animation|Action|Sci-Fi,"['Animation', 'Action']"
2640460,2640460.jpg,../data/raw/2640460.jpg,182,268,JPEG,a71fe9d5cf3ba43de05e75cf3c87140a,32b3573e7c98f0f0,Kurmanjan datka (2014),Action|Biography|Drama,"['Action', 'Drama']"
2650986,2650986.jpg,../data/raw/2650986.jpg,182,268,JPEG,2d63e058ed3959dfaffdb12206a952e7,f1f5167869a8f0f0,Nordvest (2013),Action|Crime|Drama,"['Action', 'Drama']"
265104,265104.jpg,../data/raw/265104.jpg,182,268,JPEG,49389bb0fc4b7f0ce13633ecf8e7f881,6e8c9ede15f2f60f,The Breed (2001),Action|Adventure|Horror,"['Action', 'Adventure', 'Horror']"
2654124,2654124.jpg,../data/raw/2654124.jpg,182,268,JPEG,9feeda937b7ddc0d5cd7bf13e2590881,76b6f141747c2336,Iron Man: Rise of Technovore (2013),Animation|Action|Sci-Fi,"['Animation', 'Action']"
266010,266010.jpg,../data/raw/266010.jpg,182,268,JPEG,d1e3734938d534d3ad8a574403bb2bda,5753188eb3e9f379,BjÌ¦rk: Volumen (1999),Animation|Music,['Animation']
26663,26663.jpg,../data/raw/26663.jpg,182,268,JPEG,fd017a06fda77256c22ae8ffa88903f6,79514d5d65673171,Mad Love (1935),Horror|Romance|Sci-Fi,"['Horror', 'Romance']"
2667380,2667380.jpg,../data/raw/2667380.jpg,182,268,JPEG,758344d65268d3233f91624d25d52df7,cfceee3a361515b8,Kill Command (2016),Action|Horror|Sci-Fi,"['Action', 'Horror']"
2668134,2668134.jpg,../data/raw/2668134.jpg,182,268,JPEG,bced85a34101b9e82480d814027a19e9,92884c4666c45a98,Harlock: Space Pirate (2013),Animation|Adventure|Sci-Fi,"['Animation', 'Adventure']"
266860,266860.jpg,../data/raw/266860.jpg,182,268,JPEG,b692ab52666dc173d941795262da6881,903464cc1505eca8,Pokí©mon 3: The Movie (2000),Animation|Action|Adventure,"['Animation', 'Action', 'Adventure']"
267129,267129.jpg,../data/raw/267129.jpg,182,268,JPEG,035652fa5a81af2f510794f4dd63d52b,e7e491b96164646a,Yamakasi (2001),Action|Drama|Crime,"['Action', 'Drama']"
267617,267617.jpg,../data/raw/267617.jpg,182,268,JPEG,6ea48602123f466c11b5533de9eb28ee,759893b771e39bfb,Jigar (1992),Action|Drama|Romance,"['Action', 'Drama', 'Romance']"
267657,267657.jpg,../data/raw/267657.jpg,182,268,JPEG,3140ad6c9300fb273ebe9edc186ce798,f1a2b0bee3a19693,The Land Before Time VII: The Stone of Cold Fire (2000),Animation|Adventure|Family,"['Animation', 'Adventure']"
268397,268397.jpg,../data/raw/268397.jpg,182,268,JPEG,b52f69f45e6260f85d3509ba0eb7fc09,70f0f0d4a0961a31,Jimmy Neutron: Boy Genius (2001),Animation|Action|Adventure,"['Animation', 'Action', 'Adventure']"
269217,269217.jpg,../data/raw/269217.jpg,182,268,JPEG,e476c562658a54f77c76c6a09477f9f4,6be1002921c343c1,Fah talai jone (2000),Action|Comedy|Romance,"['Action', 'Comedy', 'Romance']"
26983,26983.jpg,../data/raw/26983.jpg,182,268,JPEG,515016bf67a193e4fefb474707c764da,4c7d71557347c441,She (1935),Adventure|Fantasy|Romance,"['Adventure', 'Romance']"
270933,270933.jpg,../data/raw/270933.jpg,182,268,JPEG,88588ab959a70003bf830dbc57e0c5c6,8a3236f0692bcce8,Escaflowne: The Movie (2000),Adventure|Animation|Drama,"['Adventure', 'Animation', 'Drama']"
2709768,2709768.jpg,../data/raw/2709768.jpg,182,268,JPEG,7b17422c81fa07caf8b48acb081b2039,f6baaa3f17bad8d3,The Secret Life of Pets (2016),Animation|Adventure|Comedy,"['Animation', 'Adventure', 'Comedy']"
271367,271367.jpg,../data/raw/271367.jpg,182,268,JPEG,25318ec6cfcd17b4ae8914091067addb,fa1767466635969b,Eight Legged Freaks (2002),Action|Comedy|Horror,"['Action', 'Comedy', 'Horror']"
271446,271446.jpg,../data/raw/271446.jpg,182,268,JPEG,7ef1797031d2bfc77f12e6a5752ed9d4,4307b1b71b86d79e,Legend of Crystania: The Motion Picture (1996),Animation|Action|Adventure,"['Animation', 'Action', 'Adventure']"
272341,272341.jpg,../data/raw/272341.jpg,182,268,JPEG,599cf7164c8882a2fe53df09e4001241,ed1d7d7d9f97d759,VeggieTales: Dave and the Giant Pickle (1996),Animation|Short|Comedy,"['Animation', 'Comedy']"
272790,272790.jpg,../data/raw/272790.jpg,182,268,JPEG,204a836e9eed42b527f75170bd3ae9d4,0f270b6f71796d3c,Princess of Thieves,Animation|Action|Adventure,"['Animation', 'Action', 'Adventure']"
273406,273406.jpg,../data/raw/273406.jpg,182,268,JPEG,9a324f059ebf8317be5494d4932af92d,69e1c4c5094f49b1,Aashiq (2001),Action|Drama|Romance,"['Action', 'Drama', 'Romance']"
27438,27438.jpg,../data/raw/27438.jpg,182,268,JPEG,87d19e16479401579ba6202d87296d12,0b13246667650b03,The Charge of the Light Brigade (1936),Action|Adventure|Romance,"['Action', 'Adventure', 'Romance']"
275039,275039.jpg,../data/raw/275039.jpg,182,268,JPEG,d390eaca2a3d517c2ae03d54c77fc875,a4f0d8ccccc480c6,Venomous (2001),Action|Drama|Horror,"['Action', 'Drama', 'Horror']"
275230,275230.jpg,../data/raw/275230.jpg,182,268,JPEG,1605859499a64edd962aedc6b2844716,2ee418f0f9482671,Blood: The Last Vampire (2000),Animation|Action|Horror,"['Animation', 'Action', 'Horror']"
275277,275277.jpg,../data/raw/275277.jpg,182,268,JPEG,e0be12dad18fc15eed9819b8042b8684,c8f8f6cfca8f8968,Cowboy Bebop: The Movie (2001),Animation|Action|Crime,"['Animation', 'Action']"
2753048,2753048.jpg,../data/raw/2753048.jpg,182,268,JPEG,8bec2c6d747c1f50aa4aae54c80d7821,c1cc69c9d0d0e33b,Kick-Heart (2013),Animation|Short|Action,"['Animation', 'Action']"
2762970,2762970.jpg,../data/raw/2762970.jpg,182,268,JPEG,1f947647709700368f7c70b333e7a20a,63d86be2cc098cae,Cloud 9 (2014),Action|Adventure|Drama,"['Action', 'Adventure', 'Drama']"
2771800,2771800.jpg,../data/raw/2771800.jpg,182,268,JPEG,499d02f8cc6d2f4f7cebc480eaa536e1,f0f0f8f06ce8d033,Rigor Mortis (2013),Action|Horror,"['Action', 'Horror']"
2783020,2783020.jpg,../data/raw/2783020.jpg,182,268,JPEG,4c6c75fe8e6509a28b2e0cc9d0d9bf78,531717595957d031,Jay and Silent Bob's Super Groovy Cartoon Movie (2013),Animation|Comedy,"['Animation', 'Comedy']"
278475,278475.jpg,../data/raw/278475.jpg,182,268,JPEG,5d694df4e1d01131ba686b700537de85,f670f090bcaef0f8,Haunted Castle (2001),Animation|Short|Horror,"['Animation', 'Horror']"
2788526,2788526.jpg,../data/raw/2788526.jpg,182,268,JPEG,e7a62e454d56123f232a10f2c63f04de,68e0c869d2d5e9e0,Transformers Prime Beast Hunters: Predacons Rising (2013),Animation|Action|Family,"['Animation', 'Action']"
278926,278926.jpg,../data/raw/278926.jpg,182,268,JPEG,42f2bec28823b29e38238f9a0bc86532,c60e3e70e0501020,Blue Submarine No. 6 (1998),Animation|Action|Sci-Fi,"['Animation', 'Action']"
279830,279830.jpg,../data/raw/279830.jpg,182,268,JPEG,e4dff4897b433a81eab3742e95c3883b,ae9271ca44e7cd39,Garfield in Disguise (1985),Animation|Short|Adventure,"['Animation', 'Adventure']"
280609,280609.jpg,../data/raw/280609.jpg,182,268,JPEG,08fb98f5bdc71fe990e3b0792451fa3c,b2f09614dce4a4d8,Dog Soldiers (2002),Action|Fantasy|Horror,"['Action', 'Horror']"
281634,281634.jpg,../data/raw/281634.jpg,182,268,JPEG,ce00639fbce3a90c9a68b28c8550dd0f,7927e69242048ee3,Balto: Wolf Quest (2002),Animation|Adventure|Family,"['Animation', 'Adventure']"
281913,281913.jpg,../data/raw/281913.jpg,182,268,JPEG,32c802a613389a170c5666212dac64e7,8c8ed6948c695596,Hogi Pyaar Ki Jeet (1999),Action|Drama|Romance,"['Action', 'Drama', 'Romance']"
2820466,2820466.jpg,../data/raw/2820466.jpg,182,268,JPEG,bfa408a7d380b8611f923b8b1ae454f9,490ba747395b9cb1,Justice League: The Flashpoint Paradox (2013),Animation|Action|Adventure,"['Animation', 'Action', 'Adventure']"
2832470,2832470.jpg,../data/raw/2832470.jpg,182,268,JPEG,086cf8fb183520edefa3ffdfe11b3303,c2c4ca1a3c0e2b3f,DÌüd snÌü 2 (2014),Action|Comedy|Horror,"['Action', 'Comedy', 'Horror']"
284137,284137.jpg,../data/raw/284137.jpg,182,268,JPEG,b46b7857d230ea7c36159bdfd1454913,4164963ab8992541,Gadar: Ek Prem Katha (2001),Action|Drama|Romance,"['Action', 'Drama', 'Romance']"
284445,284445.jpg,../data/raw/284445.jpg,182,268,JPEG,61c92430370451e27a2fd43ac4378ada,c8f8d4918aa6d8f0,Sabretooth (2002),Action|Adventure|Horror,"['Action', 'Adventure', 'Horror']"
284608,284608.jpg,../data/raw/284608.jpg,182,268,JPEG,a53c51b08341138255ac528688e46318,e58496cc6c348d3c,VeggieTales: King George and the Ducky (2000),Animation|Short|Comedy,"['Animation', 'Comedy']"
284611,284611.jpg,../data/raw/284611.jpg,182,268,JPEG,a40f9f4d7182e9aca7c48b38b8dd570c,2f33111d1dc90ac6,"VeggieTales: Lyle, the Kindly Viking (2001)",Animation|Short|Comedy,"['Animation', 'Comedy']"
284714,284714.jpg,../data/raw/284714.jpg,182,268,JPEG,8626104bffdecd78eeeb44c7631eb810,2759d96973975325,The Cat in the Hat (1971),Animation|Short|Family,['Animation']
284946,284946.jpg,../data/raw/284946.jpg,182,268,JPEG,592fef609e5ae31640efd479ffe63558,34b0d8cc2c6cb994,Casper's Haunted Christmas (2000),Animation|Comedy|Family,"['Animation', 'Comedy']"
285021,285021.jpg,../data/raw/285021.jpg,182,268,JPEG,6f98450db8a92299af3dbc2cc99db6e1,bec6d9f9e1e5a567,Disney Sing-Along-Songs: Under the Sea (1990),Short|Animation|Family,['Animation']
285627,285627.jpg,../data/raw/285627.jpg,182,268,JPEG,8ddc5824da652e5991c956494cd257e9,9609d091490e2b23,Daria in 'Is It College Yet?' (2002),Animation|Comedy|Romance,"['Animation', 'Comedy', 'Romance']"
286244,286244.jpg,../data/raw/286244.jpg,182,268,JPEG,e91cd9c929250ea6e8d1008467d178ad,acaaec3dc9e1e0f8,The Triplets of Belleville (2003),Animation|Comedy|Drama,"['Animation', 'Comedy', 'Drama']"
2865120,2865120.jpg,../data/raw/2865120.jpg,182,268,JPEG,7904a126e06c15d046f217792e6fd2da,0d31756913697106,Ratchet & Clank (2016),Animation|Action|Adventure,"['Animation', 'Action', 'Adventure']"
2872750,2872750.jpg,../data/raw/2872750.jpg,182,268,JPEG,8b5bf186eec52f528fa152bffe4c94c8,dece9ee5caf8d0e2,Shaun the Sheep Movie (2015),Animation|Adventure|Comedy,"['Animation', 'Adventure', 'Comedy']"
2885628,2885628.jpg,../data/raw/2885628.jpg,182,268,JPEG,e481dcb49ccb6f12c6d52de04a94537c,cccc2d19dcf58686,Nina Forever (2015),Comedy|Horror|Romance,"['Comedy', 'Horror', 'Romance']"
289408,289408.jpg,../data/raw/289408.jpg,182,268,JPEG,f383c5fa5afc42f5f36d1765026843bb,ccf0f090924e178f,The Powerpuff Girls Movie (2002),Animation|Action|Adventure,"['Animation', 'Action', 'Adventure']"
289845,289845.jpg,../data/raw/289845.jpg,182,268,JPEG,ad7eb8a899a8d792060363165c345b35,06445c588cc4e173,Aks (2001),Action|Crime|Horror,"['Action', 'Horror']"
290331,290331.jpg,../data/raw/290331.jpg,182,268,JPEG,9f0d2d6ca89fc789ea02f2495cb4b197,863b673393cecf55,Waqt Hamara Hai (1993),Action|Comedy|Romance,"['Action', 'Comedy', 'Romance']"
290747,290747.jpg,../data/raw/290747.jpg,182,268,JPEG,9e76b5d075f383f084ad5219d13ca5cb,9a8cd0707138d0cc,Man-Thing (2005),Action|Adventure|Horror,"['Action', 'Adventure', 'Horror']"
2908228,2908228.jpg,../data/raw/2908228.jpg,182,268,JPEG,46eca506ea668b09db4a5a4ee2db44c9,ce97392b834bd1b2,My Little Pony: Equestria Girls (2013),Animation|Comedy|Family,"['Animation', 'Comedy']"
291082,291082.jpg,../data/raw/291082.jpg,182,268,JPEG,66dd8954511d6c6f0dc003ee339248ff,71b2f2ca33e343e6,Cinderella II: Dreams Come True (2002),Animation|Family|Fantasy,['Animation']
